Compliance_ID,Audit_Date,Company,Department,Plant,Deviation_Type,Severity,Root_Cause,CAPA_Status,Closure_Date,Compliance_Status,Risk_Score,Product,Batch_Number,Auditor,Remarks
CMP00476,2024-05-10,Dr. Reddy's,Production,Pune,Calibration,High,Material Issue,Open,2024-05-26,Compliant,28,Tablet,BT23824,Sneha,No Remarks
CMP00489,2025-07-05,Aurobindo Pharma,QA,Vizag,Validation,Low,Material Issue,Open,2025-07-22,Non-Compliant,36,Ointment,BT65314,Ravi,No Remarks
CMP00493,2024-10-04,GSK,Production,Chennai,Validation,Low,Documentation Error,Closed,2024-10-24,Compliant,34,Ointment,BT30380,Priya,Requires Review
CMP00495,2025-06-17,Dr. Reddy's,QA,Hyderabad,Calibration,High,Equipment Failure,Open,2025-07-10,Compliant,74,Tablet,BT47467,Kiran,Urgent
CMP00499,2025-05-14,Cipla,QC,Pune,Equipment,Critical,Human Error,Open,2025-05-16,Non-Compliant,63,Tablet,BT79349,Kiran,Requires Review
CMP00505,2024-12-10,Pfizer,Warehouse,Pune,SOP,Low,Training Issue,Open,2024-12-24,Compliant,6,Tablet,BT96563,Anil,Requires Review
CMP00508,2025-06-30,GSK,QA,Bangalore,Equipment,Low,Documentation Error,In Progress,2025-07-24,Compliant,56,Syrup,BT64919,Kiran,No Remarks
CMP00513,2025-10-03,Novartis,Packaging,Vizag,Cleaning,Medium,Equipment Failure,In Progress,2025-10-24,Non-Compliant,48,Syrup,BT22280,Sneha,Requires Review
CMP00514,2025-04-15,Cipla,QA,Pune,Calibration,Medium,Material Issue,Open,2025-04-21,Compliant,19,Syrup,BT42145,Sneha,Urgent
CMP00517,2025-07-11,Lupin,Production,Vizag,Calibration,Critical,Documentation Error,In Progress,2025-07-21,Compliant,63,Tablet,BT39428,Ravi,Follow SOP
CMP00521,2025-05-24,Mylan,Packaging,Vizag,Calibration,Critical,Human Error,Open,2025-06-11,Non-Compliant,1,Tablet,BT57500,Kiran,Urgent
CMP00522,2024-05-16,Abbott,Production,Vizag,Validation,Low,Documentation Error,Open,2024-06-15,Compliant,29,Capsule,BT25366,Priya,Urgent
CMP00523,2024-01-27,Cipla,Warehouse,Hyderabad,SOP,High,Training Issue,Open,2024-02-19,Compliant,32,Tablet,BT84603,Sneha,Requires Review
CMP00524,2024-07-05,Sun Pharma,R&D,Bangalore,Documentation,Medium,Equipment Failure,Open,2024-07-21,Compliant,78,Ointment,BT31017,Ravi,Urgent
CMP00528,2024-11-12,Cipla,QC,Hyderabad,Equipment,High,Documentation Error,In Progress,2024-11-13,Compliant,65,Tablet,BT86962,Sneha,Urgent
CMP00533,2025-09-27,Mylan,Production,Pune,Documentation,Medium,Equipment Failure,Closed,2025-10-18,Non-Compliant,86,Injection,BT71063,Sneha,No Remarks
CMP00535,2024-02-09,Sun Pharma,QA,Bangalore,Cleaning,Critical,Documentation Error,Open,2024-02-27,Compliant,28,Syrup,BT45369,Anil,Requires Review
CMP00544,2024-02-22,GSK,Packaging,Vizag,Cleaning,Critical,Equipment Failure,Open,2024-03-19,Compliant,65,Ointment,BT61381,Anil,No Remarks
CMP00556,2025-05-20,Pfizer,Production,Chennai,Documentation,Critical,Human Error,Open,2025-06-09,Compliant,2,Tablet,BT52317,Sneha,Requires Review
CMP00561,2025-02-13,Abbott,Production,Hyderabad,Calibration,High,Human Error,Open,2025-02-20,Compliant,59,Injection,BT13746,Sneha,No Remarks
CMP00562,2025-04-08,GSK,QC,Bangalore,Documentation,Low,Documentation Error,Closed,2025-04-20,Non-Compliant,13,Syrup,BT65389,Priya,Follow SOP
CMP00563,2024-07-12,Dr. Reddy's,QA,Vizag,Documentation,High,Human Error,Open,2024-07-25,Non-Compliant,31,Ointment,BT23242,Anil,Requires Review
CMP00567,2024-06-20,GSK,QA,Bangalore,Calibration,Low,Documentation Error,Closed,2024-07-15,Non-Compliant,59,Injection,BT49470,Anil,No Remarks
CMP00576,2024-10-03,Sun Pharma,R&D,Hyderabad,Calibration,Low,Material Issue,In Progress,2024-10-30,Compliant,90,Ointment,BT28894,Kiran,Urgent
CMP00577,2024-05-19,Aurobindo Pharma,R&D,Hyderabad,Documentation,Critical,Human Error,Open,2024-05-27,Compliant,67,Capsule,BT36777,Ravi,Urgent
CMP00582,2025-01-20,Pfizer,Packaging,Chennai,Validation,Medium,Training Issue,In Progress,2025-02-05,Non-Compliant,9,Tablet,BT30863,Priya,No Remarks
CMP00585,2025-03-20,Cipla,Packaging,Hyderabad,Equipment,Medium,Documentation Error,In Progress,2025-04-16,Compliant,44,Ointment,BT75034,Priya,Requires Review
CMP00586,2025-08-07,Novartis,Warehouse,Hyderabad,Validation,High,Human Error,Open,2025-09-03,Non-Compliant,13,Syrup,BT40221,Ravi,No Remarks
CMP00589,2025-05-20,GSK,Packaging,Pune,SOP,Low,Training Issue,In Progress,2025-05-23,Compliant,14,Syrup,BT76532,Priya,Follow SOP
CMP00592,2024-09-12,Aurobindo Pharma,Production,Bangalore,SOP,Low,Material Issue,Closed,2024-10-09,Non-Compliant,85,Tablet,BT20011,Anil,No Remarks
CMP00594,2024-12-20,GSK,Warehouse,Vizag,Documentation,Critical,Training Issue,In Progress,2025-01-18,Compliant,5,Syrup,BT95184,Sneha,No Remarks
CMP00595,2024-01-22,Mylan,Production,Pune,Cleaning,High,Human Error,Closed,2024-02-07,Non-Compliant,57,Capsule,BT36965,Sneha,Requires Review
CMP00597,2025-07-20,GSK,R&D,Bangalore,SOP,High,Documentation Error,Closed,2025-08-02,Compliant,17,Injection,BT99469,Anil,No Remarks
CMP00598,2024-09-12,Mylan,Packaging,Hyderabad,Documentation,High,Training Issue,In Progress,2024-10-07,Non-Compliant,34,Syrup,BT70650,Ravi,Urgent
CMP00601,2025-07-07,Pfizer,Production,Chennai,Equipment,Medium,Documentation Error,Open,2025-07-30,Non-Compliant,37,Tablet,BT52800,Kiran,Follow SOP
CMP00604,2025-04-28,Pfizer,Packaging,Vizag,Cleaning,Critical,Training Issue,In Progress,2025-05-20,Compliant,89,Syrup,BT63729,Anil,No Remarks
CMP00606,2024-03-24,Sun Pharma,Warehouse,Vizag,Documentation,Medium,Documentation Error,Closed,2024-04-07,Non-Compliant,96,Capsule,BT14466,Sneha,No Remarks
CMP00608,2024-03-16,Cipla,QC,Vizag,Calibration,Critical,Material Issue,In Progress,2024-04-09,Compliant,20,Ointment,BT87732,Anil,Urgent
CMP00610,2024-02-12,Cipla,R&D,Hyderabad,Equipment,Medium,Training Issue,Closed,2024-03-10,Non-Compliant,29,Injection,BT44003,Kiran,No Remarks
CMP00619,2024-04-02,Pfizer,R&D,Chennai,SOP,High,Equipment Failure,In Progress,2024-04-27,Non-Compliant,92,Injection,BT31155,Anil,Follow SOP
CMP00620,2025-02-27,Novartis,Packaging,Pune,Documentation,Medium,Equipment Failure,Closed,2025-03-06,Non-Compliant,4,Capsule,BT14427,Anil,No Remarks
CMP00623,2025-12-20,Dr. Reddy's,Packaging,Pune,SOP,Medium,Material Issue,Open,2026-01-07,Non-Compliant,99,Syrup,BT58473,Sneha,No Remarks
CMP00628,2025-01-15,Cipla,Packaging,Vizag,Validation,High,Documentation Error,Open,2025-02-01,Non-Compliant,54,Capsule,BT71668,Ravi,No Remarks
CMP00629,2024-11-15,Cipla,QA,Hyderabad,Equipment,Medium,Material Issue,Open,2024-12-08,Non-Compliant,81,Capsule,BT45989,Anil,Urgent
CMP00630,2025-08-21,Dr. Reddy's,QC,Chennai,SOP,High,Human Error,In Progress,2025-09-14,Compliant,36,Injection,BT83880,Ravi,Requires Review
CMP00631,2025-06-18,Mylan,R&D,Pune,SOP,Critical,Equipment Failure,Open,2025-07-07,Compliant,28,Ointment,BT29200,Priya,Requires Review
CMP00636,2025-09-14,Pfizer,Warehouse,Hyderabad,Validation,Critical,Equipment Failure,In Progress,2025-10-05,Compliant,17,Syrup,BT25653,Ravi,Urgent
CMP00642,2024-06-08,Pfizer,Packaging,Chennai,Validation,Medium,Training Issue,Open,2024-06-26,Compliant,34,Syrup,BT44189,Ravi,No Remarks
CMP00643,2025-06-13,Sun Pharma,R&D,Bangalore,Calibration,Medium,Human Error,In Progress,2025-07-05,Non-Compliant,2,Syrup,BT72324,Anil,Follow SOP
CMP00645,2025-09-07,GSK,Warehouse,Hyderabad,Cleaning,Critical,Documentation Error,Closed,2025-09-18,Non-Compliant,76,Capsule,BT77135,Priya,Follow SOP
CMP00646,2025-09-03,Sun Pharma,Packaging,Hyderabad,Equipment,Medium,Equipment Failure,Closed,2025-09-26,Non-Compliant,51,Syrup,BT10110,Priya,Requires Review
CMP00648,2025-11-15,Pfizer,Warehouse,Bangalore,Calibration,Medium,Documentation Error,In Progress,2025-11-28,Non-Compliant,69,Injection,BT74003,Kiran,No Remarks
CMP00649,2024-08-15,Novartis,Packaging,Hyderabad,Calibration,Medium,Equipment Failure,Open,2024-09-13,Non-Compliant,25,Capsule,BT49575,Sneha,No Remarks
CMP00650,2024-12-13,Novartis,R&D,Vizag,SOP,Medium,Documentation Error,In Progress,2024-12-26,Compliant,60,Injection,BT99923,Ravi,Urgent
CMP00657,2025-09-11,Lupin,QA,Pune,Validation,High,Training Issue,Open,2025-09-24,Compliant,29,Injection,BT38974,Ravi,No Remarks
CMP00660,2024-06-08,Lupin,Packaging,Chennai,Calibration,Medium,Documentation Error,Open,2024-06-28,Non-Compliant,69,Syrup,BT89576,Ravi,No Remarks
CMP00663,2025-08-17,Dr. Reddy's,Warehouse,Chennai,Validation,Critical,Documentation Error,Open,2025-09-07,Non-Compliant,79,Capsule,BT84620,Sneha,No Remarks
CMP00664,2025-01-14,Aurobindo Pharma,R&D,Vizag,Cleaning,Critical,Equipment Failure,Closed,2025-01-15,Compliant,38,Tablet,BT37132,Kiran,Urgent
CMP00666,2025-04-26,Mylan,Warehouse,Chennai,Calibration,Low,Human Error,Closed,2025-05-24,Non-Compliant,93,Injection,BT62218,Ravi,Follow SOP
CMP00667,2025-02-13,Dr. Reddy's,Packaging,Vizag,Equipment,Critical,Documentation Error,In Progress,2025-03-08,Non-Compliant,19,Syrup,BT37536,Anil,No Remarks
CMP00668,2024-12-03,Abbott,R&D,Bangalore,Cleaning,Low,Training Issue,In Progress,2024-12-24,Non-Compliant,77,Capsule,BT29401,Kiran,Follow SOP
CMP00674,2024-09-06,Aurobindo Pharma,Packaging,Pune,Documentation,Critical,Documentation Error,Open,2024-09-25,Non-Compliant,26,Ointment,BT87250,Priya,No Remarks
CMP00676,2024-12-02,GSK,Warehouse,Chennai,Equipment,High,Documentation Error,Open,2024-12-19,Compliant,63,Injection,BT76787,Sneha,Urgent
CMP00681,2024-03-17,Novartis,QA,Pune,SOP,High,Training Issue,In Progress,2024-03-25,Non-Compliant,8,Tablet,BT93837,Anil,Follow SOP
CMP00682,2025-07-04,Novartis,Warehouse,Vizag,SOP,High,Material Issue,Closed,2025-07-16,Compliant,72,Syrup,BT42142,Anil,No Remarks
CMP00683,2025-07-13,Pfizer,R&D,Bangalore,Cleaning,High,Equipment Failure,Open,2025-08-07,Non-Compliant,60,Syrup,BT57474,Anil,Requires Review
CMP00687,2025-03-13,Mylan,QC,Bangalore,Calibration,Medium,Material Issue,Open,2025-03-18,Compliant,99,Capsule,BT50433,Priya,No Remarks
CMP00688,2024-01-27,Aurobindo Pharma,Packaging,Vizag,SOP,Low,Training Issue,Open,2024-02-14,Non-Compliant,35,Capsule,BT56575,Ravi,Requires Review
CMP00689,2025-03-26,Novartis,Warehouse,Vizag,SOP,Low,Documentation Error,In Progress,2025-03-30,Compliant,12,Ointment,BT85799,Kiran,No Remarks
CMP00690,2024-06-15,Aurobindo Pharma,QA,Hyderabad,Validation,Low,Training Issue,Closed,2024-07-10,Non-Compliant,66,Syrup,BT12116,Ravi,Urgent
CMP00692,2024-06-30,Aurobindo Pharma,Production,Bangalore,Equipment,Medium,Material Issue,Closed,2024-07-19,Compliant,54,Capsule,BT77973,Priya,Requires Review
CMP00693,2025-01-08,Mylan,Production,Bangalore,Documentation,Medium,Human Error,Closed,2025-02-06,Compliant,61,Capsule,BT63432,Ravi,No Remarks
CMP00695,2024-09-20,Mylan,QC,Vizag,SOP,High,Equipment Failure,In Progress,2024-09-25,Compliant,19,Tablet,BT22424,Sneha,Follow SOP
CMP00698,2025-04-07,Pfizer,Warehouse,Vizag,Equipment,High,Training Issue,Closed,2025-04-14,Non-Compliant,85,Injection,BT78035,Anil,No Remarks
CMP00700,2025-06-07,Mylan,QA,Chennai,Validation,Medium,Human Error,In Progress,2025-06-14,Non-Compliant,70,Ointment,BT31856,Anil,Requires Review
CMP00702,2024-11-03,Dr. Reddy's,Production,Hyderabad,Cleaning,High,Equipment Failure,Open,2024-11-04,Non-Compliant,21,Syrup,BT30898,Sneha,Urgent
CMP00705,2025-08-22,Mylan,R&D,Bangalore,SOP,Critical,Documentation Error,In Progress,2025-08-28,Non-Compliant,54,Tablet,BT46726,Anil,Follow SOP
CMP00712,2025-12-29,Novartis,R&D,Hyderabad,Calibration,Critical,Training Issue,In Progress,2026-01-18,Compliant,42,Syrup,BT15344,Priya,No Remarks
CMP00716,2025-08-11,GSK,Production,Pune,Validation,Critical,Human Error,Closed,2025-09-07,Non-Compliant,91,Tablet,BT99392,Anil,No Remarks
CMP00717,2024-10-09,Aurobindo Pharma,QC,Pune,Equipment,Low,Material Issue,In Progress,2024-10-28,Non-Compliant,43,Ointment,BT76578,Sneha,Requires Review
CMP00718,2025-07-06,Dr. Reddy's,Packaging,Chennai,Documentation,High,Material Issue,Closed,2025-07-28,Compliant,94,Capsule,BT88843,Priya,Requires Review
CMP00719,2024-01-31,Novartis,Warehouse,Pune,Calibration,Low,Documentation Error,Open,2024-02-21,Non-Compliant,24,Injection,BT56551,Priya,Urgent
CMP00720,2024-09-15,Abbott,Production,Hyderabad,Validation,Medium,Training Issue,Open,2024-10-01,Compliant,72,Injection,BT22516,Priya,No Remarks
CMP00721,2025-06-25,Cipla,Production,Vizag,Calibration,High,Material Issue,Closed,2025-06-26,Compliant,69,Injection,BT22709,Priya,No Remarks
CMP00722,2025-01-18,Sun Pharma,QA,Chennai,Documentation,Critical,Material Issue,Open,2025-02-06,Non-Compliant,38,Injection,BT99526,Priya,No Remarks
CMP00723,2025-06-14,GSK,Production,Pune,Cleaning,Critical,Human Error,In Progress,2025-06-20,Compliant,44,Injection,BT28531,Priya,Urgent
CMP00726,2024-11-09,Mylan,QC,Chennai,SOP,Low,Training Issue,In Progress,2024-11-25,Compliant,69,Tablet,BT49707,Sneha,Requires Review
CMP00728,2025-10-17,Aurobindo Pharma,Production,Bangalore,SOP,Low,Documentation Error,Open,,Non-Compliant,52,Capsule,BT28568,Kiran,Requires Review
CMP00734,2024-10-21,Sun Pharma,QA,Chennai,Calibration,Medium,Equipment Failure,In Progress,2024-11-08,Non-Compliant,48,Capsule,BT23604,Priya,No Remarks
CMP00740,2024-01-25,Novartis,QA,Chennai,SOP,Critical,Equipment Failure,Closed,2024-02-17,Non-Compliant,60,Capsule,BT73790,Anil,No Remarks
CMP00741,2025-09-19,Sun Pharma,R&D,Bangalore,Documentation,Critical,Training Issue,Closed,2025-10-06,Compliant,96,Capsule,BT50312,Ravi,Follow SOP
CMP00744,2024-07-05,Dr. Reddy's,Production,Vizag,SOP,Critical,Material Issue,Closed,2024-07-20,Non-Compliant,20,Capsule,BT93128,Anil,Follow SOP
CMP00745,2025-12-29,Cipla,Production,Bangalore,Equipment,High,Equipment Failure,In Progress,2026-01-24,Non-Compliant,67,Syrup,BT51755,Priya,No Remarks
CMP00746,2025-10-26,Abbott,R&D,Hyderabad,Equipment,High,Material Issue,Open,2025-11-03,Compliant,80,Ointment,BT12518,Anil,Urgent
CMP00748,2024-09-30,Cipla,Warehouse,Hyderabad,SOP,Low,Human Error,Open,,Non-Compliant,9,Ointment,BT41056,Ravi,No Remarks
CMP00751,2024-03-03,Aurobindo Pharma,QA,Hyderabad,Calibration,Low,Human Error,Open,2024-03-18,Compliant,42,Capsule,BT61729,Kiran,Follow SOP
CMP00756,2024-07-21,Mylan,Warehouse,Pune,Cleaning,Critical,Documentation Error,Open,2024-07-22,Non-Compliant,86,Injection,BT23895,Ravi,Follow SOP
CMP00757,2025-12-23,Lupin,Packaging,Vizag,Equipment,High,Training Issue,In Progress,2026-01-08,Non-Compliant,79,Ointment,BT26964,Kiran,Follow SOP
CMP00761,2024-10-06,Mylan,Warehouse,Chennai,Documentation,High,Training Issue,In Progress,2024-10-17,Compliant,95,Ointment,BT76077,Anil,Requires Review
CMP00763,2024-11-17,Sun Pharma,QC,Hyderabad,Documentation,Critical,Training Issue,In Progress,2024-11-21,Non-Compliant,48,Injection,BT59155,Kiran,No Remarks
CMP00764,2025-10-05,Mylan,R&D,Chennai,Documentation,High,Material Issue,Open,2025-10-19,Compliant,64,Tablet,BT28338,Priya,No Remarks
CMP00766,2025-04-04,Aurobindo Pharma,Production,Pune,Documentation,High,Human Error,Open,2025-04-10,Compliant,20,Ointment,BT51872,Anil,Urgent
CMP00769,2024-09-23,Aurobindo Pharma,Production,Vizag,Documentation,High,Human Error,Closed,2024-10-06,Compliant,96,Capsule,BT84738,Anil,Requires Review
CMP00771,2025-04-13,Aurobindo Pharma,Packaging,Hyderabad,Validation,Medium,Human Error,Open,2025-04-26,Compliant,80,Tablet,BT45944,Ravi,Follow SOP
CMP00772,2025-03-31,Pfizer,R&D,Hyderabad,Equipment,Medium,Documentation Error,In Progress,2025-04-13,Compliant,39,Tablet,BT49590,Priya,Follow SOP
CMP00774,2025-12-20,Abbott,Warehouse,Pune,Cleaning,Low,Documentation Error,Open,,Compliant,74,Tablet,BT46808,Anil,Urgent
CMP00778,2025-10-09,Novartis,R&D,Hyderabad,Cleaning,Medium,Human Error,In Progress,2025-11-05,Compliant,67,Ointment,BT10529,Anil,No Remarks
CMP00794,2024-11-11,Mylan,Warehouse,Chennai,Calibration,Critical,Material Issue,Open,2024-12-09,Non-Compliant,44,Syrup,BT54880,Kiran,No Remarks
CMP00798,2025-07-17,Mylan,Production,Bangalore,Validation,Low,Material Issue,Closed,2025-07-30,Compliant,35,Syrup,BT92327,Sneha,No Remarks
CMP00799,2024-04-20,Sun Pharma,Warehouse,Hyderabad,Equipment,Critical,Human Error,In Progress,2024-05-06,Non-Compliant,17,Syrup,BT36855,Ravi,No Remarks
CMP00800,2024-03-02,Mylan,Production,Chennai,Equipment,High,Material Issue,Closed,2024-03-03,Compliant,20,Ointment,BT86561,Anil,Requires Review
CMP00801,2024-06-24,Lupin,Production,Pune,Documentation,Medium,Human Error,Open,2024-07-20,Non-Compliant,29,Syrup,BT89902,Priya,Requires Review
CMP00802,2024-08-13,Aurobindo Pharma,Production,Vizag,Documentation,Low,Human Error,Closed,2024-08-22,Non-Compliant,57,Syrup,BT90616,Sneha,No Remarks
CMP00803,2025-07-08,Abbott,QC,Chennai,Validation,Medium,Documentation Error,Closed,2025-08-02,Compliant,48,Tablet,BT88768,Sneha,Requires Review
CMP00807,2024-08-22,Cipla,QC,Bangalore,Validation,Medium,Documentation Error,Closed,2024-09-05,Compliant,31,Capsule,BT88988,Ravi,No Remarks
CMP00808,2024-04-13,Cipla,QA,Vizag,Documentation,Low,Training Issue,Open,2024-04-22,Non-Compliant,66,Ointment,BT76127,Ravi,Urgent
CMP00809,2024-05-18,Lupin,Production,Pune,SOP,Critical,Documentation Error,Open,2024-05-24,Compliant,92,Capsule,BT93903,Kiran,No Remarks
CMP00811,2025-05-26,Novartis,Production,Pune,Equipment,Medium,Training Issue,Open,2025-05-31,Non-Compliant,63,Tablet,BT38255,Sneha,Requires Review
CMP00812,2025-04-05,Abbott,Packaging,Bangalore,Cleaning,Critical,Documentation Error,Closed,2025-05-03,Non-Compliant,48,Syrup,BT27093,Sneha,No Remarks
CMP00820,2024-11-02,Sun Pharma,QA,Pune,Cleaning,Medium,Documentation Error,Open,2024-11-05,Non-Compliant,61,Injection,BT58546,Ravi,Follow SOP
CMP00821,2024-08-29,Cipla,Warehouse,Bangalore,SOP,Critical,Material Issue,Closed,2024-09-14,Non-Compliant,11,Tablet,BT20788,Ravi,Requires Review
CMP00825,2025-06-05,Aurobindo Pharma,QC,Vizag,Cleaning,Critical,Equipment Failure,In Progress,2025-06-15,Compliant,5,Tablet,BT87028,Ravi,Requires Review
CMP00826,2024-04-20,Abbott,QA,Pune,Cleaning,Medium,Human Error,In Progress,2024-05-05,Non-Compliant,91,Syrup,BT96007,Ravi,Follow SOP
CMP00827,2024-06-09,Abbott,QA,Pune,Calibration,High,Documentation Error,In Progress,2024-06-22,Non-Compliant,58,Injection,BT65358,Anil,No Remarks
CMP00831,2024-11-18,Mylan,Packaging,Bangalore,Cleaning,Medium,Training Issue,Open,2024-12-15,Compliant,6,Syrup,BT41323,Sneha,No Remarks
CMP00834,2024-06-14,GSK,Warehouse,Hyderabad,Documentation,Medium,Equipment Failure,Open,2024-07-13,Compliant,31,Injection,BT33458,Ravi,Urgent
CMP00835,2024-12-11,Dr. Reddy's,Packaging,Bangalore,SOP,Critical,Documentation Error,Open,2024-12-15,Non-Compliant,93,Ointment,BT21327,Ravi,Requires Review
CMP00839,2024-11-03,GSK,QA,Bangalore,Documentation,High,Documentation Error,Closed,2024-11-25,Non-Compliant,53,Tablet,BT47375,Anil,Requires Review
CMP00841,2025-12-30,Lupin,Packaging,Pune,Documentation,High,Training Issue,Closed,2026-01-17,Compliant,18,Tablet,BT87110,Ravi,No Remarks
CMP00842,2025-05-03,Aurobindo Pharma,Warehouse,Hyderabad,Equipment,High,Equipment Failure,Open,2025-05-05,Compliant,81,Syrup,BT38628,Priya,Requires Review
CMP00845,2025-08-13,Sun Pharma,R&D,Hyderabad,Calibration,Low,Documentation Error,Open,2025-08-19,Compliant,36,Ointment,BT10369,Priya,No Remarks
CMP00848,2024-10-13,Aurobindo Pharma,Warehouse,Pune,SOP,Low,Training Issue,Closed,2024-10-19,Non-Compliant,35,Syrup,BT38909,Sneha,Requires Review
CMP00850,2024-03-05,Mylan,Production,Chennai,Validation,Medium,Equipment Failure,In Progress,2024-03-24,Non-Compliant,68,Capsule,BT12565,Anil,No Remarks
CMP00852,2024-11-28,Sun Pharma,QC,Hyderabad,Documentation,High,Material Issue,Open,2024-11-30,Compliant,53,Capsule,BT71221,Sneha,No Remarks
CMP00853,2024-03-15,Sun Pharma,R&D,Chennai,Cleaning,Critical,Human Error,Closed,2024-03-19,Non-Compliant,27,Injection,BT41025,Kiran,No Remarks
CMP00855,2024-01-01,Mylan,R&D,Hyderabad,Calibration,High,Training Issue,Open,2024-01-15,Compliant,21,Tablet,BT33513,Priya,Requires Review
CMP00861,2024-02-15,Abbott,Warehouse,Hyderabad,Cleaning,Medium,Material Issue,Open,2024-02-29,Non-Compliant,59,Injection,BT54260,Ravi,No Remarks
CMP00866,2025-10-02,Sun Pharma,Production,Chennai,Calibration,Critical,Material Issue,Open,2025-10-18,Compliant,9,Injection,BT16158,Ravi,Urgent
CMP00870,2025-07-10,Lupin,QA,Pune,Equipment,High,Training Issue,In Progress,2025-08-01,Compliant,99,Tablet,BT58283,Priya,No Remarks
CMP00871,2025-12-15,Sun Pharma,Packaging,Bangalore,Documentation,Medium,Training Issue,In Progress,2026-01-01,Compliant,38,Capsule,BT38329,Priya,Follow SOP
CMP00872,2024-07-17,Dr. Reddy's,Packaging,Hyderabad,Documentation,High,Material Issue,Closed,2024-08-13,Non-Compliant,93,Ointment,BT16334,Kiran,Requires Review
CMP00876,2025-09-10,Sun Pharma,Production,Chennai,SOP,High,Documentation Error,Open,2025-09-13,Compliant,93,Capsule,BT89504,Kiran,No Remarks
CMP00883,2025-06-18,Lupin,QA,Hyderabad,Validation,High,Training Issue,In Progress,2025-06-28,Compliant,23,Tablet,BT34242,Priya,Follow SOP
CMP00887,2025-02-20,Cipla,Production,Vizag,Validation,Medium,Training Issue,In Progress,2025-03-13,Non-Compliant,97,Injection,BT35171,Anil,Urgent
CMP00891,2024-01-18,Cipla,Warehouse,Pune,Cleaning,Critical,Equipment Failure,In Progress,2024-02-16,Compliant,45,Ointment,BT22067,Sneha,Urgent
CMP00897,2024-12-14,Dr. Reddy's,Warehouse,Chennai,SOP,Critical,Material Issue,In Progress,2025-01-07,Non-Compliant,53,Injection,BT40003,Kiran,Urgent
CMP00898,2024-01-24,Abbott,R&D,Vizag,Cleaning,Critical,Material Issue,Open,2024-02-09,Compliant,47,Syrup,BT80860,Priya,No Remarks
CMP00904,2025-06-01,Sun Pharma,R&D,Chennai,Equipment,Medium,Material Issue,Open,2025-06-17,Non-Compliant,83,Capsule,BT58323,Ravi,Follow SOP
CMP00906,2025-04-16,Cipla,Warehouse,Chennai,Calibration,Medium,Material Issue,Closed,2025-05-05,Non-Compliant,29,Ointment,BT85051,Ravi,Follow SOP
CMP00909,2025-05-14,GSK,R&D,Chennai,Documentation,High,Human Error,Closed,2025-06-08,Non-Compliant,22,Capsule,BT78359,Anil,No Remarks
