Compliance_ID,Audit_Date,Company,Department,Plant,Deviation_Type,Severity,Root_Cause,CAPA_Status,Closure_Date,Compliance_Status,Risk_Score,Product,Batch_Number,Auditor,Remarks
CMP00170,2025-06-30,Cipla,R&D,Vizag,SOP,Low,Material Issue,Closed,2025-07-27,Non-Compliant,76,Injection,BT84403,Kiran,Requires Review
CMP00171,2025-07-30,Abbott,Warehouse,Hyderabad,Equipment,High,Material Issue,Open,,Compliant,-5,Capsule,BT52413,Ravi,NA
CMP00172,2024-05-31,Novartis,R&D,Chennai,Documentation,Medium,Training Issue,Closed,2024-06-19,Non-Compliant,18,Syrup,BT93789,Sneha,Follow SOP
CMP00173,2024-06-27,Cipla,Packaging,Vizag,Calibration,High,Human Error,In Progress,2024-07-20,Non-Compliant,-5,Tablet,BT33865,Kiran,Follow SOP
CMP00174,2025-09-18,Cipla,R&D,Hyderabad,Calibration,Low,Training Issue,Closed,2025-09-26,Compliant,34,Capsule,BT18885,Anil,Follow SOP
CMP00175,2024-04-20,Novartis,Production,Bangalore,Validation,Low,Documentation Error,Open,2024-05-14,Non-Compliant,-5,Capsule,BT31319,Sneha,NA
CMP00176,2024-02-04,Dr. Reddy's,Production,Chennai,Documentation,High,Training Issue,In Progress,2024-02-14,Non-Compliant,91,Syrup,BT95673,Priya,
CMP00177,2025-03-20,GSK,Production,Bangalore,Calibration,Low,Training Issue,Closed,2025-03-26,Compliant,13,Syrup,BT84943,Kiran,Urgent
CMP00178,2024-06-06,Sun Pharma,QC,Vizag,SOP,Low,Training Issue,Open,2024-06-08,Non-Compliant,150,Syrup,BT71727,Sneha,Follow SOP
CMP00179,2024-04-03,Abbott,Packaging,Bangalore,SOP,Critical,Training Issue,In Progress,2024-04-24,Compliant,-5,Tablet,BT21233,Anil,
CMP00180,2025-02-27,Abbott,Packaging,Chennai,SOP,Medium,Documentation Error,Closed,2025-03-24,Compliant,-5,Tablet,BT75811,Kiran,
CMP00181,2025-08-08,Aurobindo Pharma,Packaging,Vizag,Documentation,Medium,Documentation Error,Open,2025-08-30,Non-Compliant,-5,Capsule,BT87994,Anil,Follow SOP
CMP00182,2024-03-09,Mylan,Warehouse,Chennai,Validation,Critical,Documentation Error,Open,,Non-Compliant,20,Ointment,BT87061,Kiran,NA
CMP00183,2024-04-18,Mylan,Production,Chennai,Cleaning,High,Human Error,Open,2024-05-07,Non-Compliant,52,Ointment,BT89777,Sneha,NA
CMP00184,2025-02-09,Lupin,QC,Bangalore,Equipment,Medium,Documentation Error,In Progress,2025-03-10,Compliant,30,Injection,BT68079,Anil,Follow SOP
CMP00185,2025-03-02,Pfizer,R&D,Hyderabad,Validation,Low,Equipment Failure,Open,2025-03-22,Non-Compliant,-5,Syrup,BT27779,Kiran,
CMP00186,2024-01-30,Lupin,QA,Bangalore,Cleaning,Medium,Material Issue,Closed,2024-02-05,Compliant,88,Capsule,BT58819,Sneha,
CMP00187,2025-04-01,Sun Pharma,Warehouse,Pune,Documentation,High,Equipment Failure,In Progress,2025-04-07,Compliant,-5,Capsule,BT98826,Priya,Follow SOP
CMP00188,2025-10-29,Cipla,Packaging,Chennai,Documentation,Low,Equipment Failure,Closed,2025-11-12,Non-Compliant,-5,Injection,BT65549,Sneha,Follow SOP
CMP00189,2025-04-15,Pfizer,QA,Chennai,Calibration,Critical,Material Issue,In Progress,,Non-Compliant,-5,Tablet,BT73142,Ravi,Follow SOP
CMP00190,2024-10-10,Aurobindo Pharma,QC,Hyderabad,Validation,High,Documentation Error,In Progress,2024-10-31,Non-Compliant,88,Tablet,BT95904,Sneha,Follow SOP
CMP00191,2024-09-22,Aurobindo Pharma,Warehouse,Chennai,Calibration,Critical,Documentation Error,In Progress,2024-10-22,Non-Compliant,150,Capsule,BT96194,Kiran,Requires Review
CMP00192,2024-10-27,Pfizer,Warehouse,Hyderabad,SOP,Medium,Training Issue,Open,2024-10-31,Non-Compliant,150,Injection,BT44152,Kiran,Follow SOP
CMP00193,2025-04-19,Aurobindo Pharma,Production,Chennai,Documentation,Critical,Documentation Error,In Progress,2025-05-17,Non-Compliant,53,Capsule,BT28004,Priya,Follow SOP
CMP00194,2025-02-23,Cipla,Warehouse,Bangalore,Calibration,Medium,Human Error,Open,2025-03-14,Non-Compliant,36,Capsule,BT85534,Priya,Urgent
CMP00195,2024-03-31,Aurobindo Pharma,Packaging,Bangalore,Documentation,Critical,Training Issue,In Progress,2024-04-05,Compliant,-5,Tablet,BT92141,Priya,Requires Review
CMP00196,2025-12-11,Lupin,QC,Bangalore,Cleaning,High,Material Issue,In Progress,2026-01-09,Non-Compliant,-5,Capsule,BT54922,Sneha,Follow SOP
CMP00197,2024-07-11,Cipla,Warehouse,Hyderabad,Equipment,Low,Human Error,Closed,2024-07-17,Non-Compliant,-5,Ointment,BT16368,Kiran,NA
CMP00198,2025-11-08,Cipla,R&D,Vizag,Calibration,Low,Human Error,Closed,2025-11-12,Non-Compliant,85,Ointment,BT45386,Kiran,
CMP00199,2025-12-18,Mylan,Warehouse,Vizag,Equipment,Low,Material Issue,Open,2025-12-23,Non-Compliant,150,Injection,BT31020,Ravi,
CMP00200,2025-05-23,Abbott,Prodction,Vizag,Documentation,Critical,Material Issue,Open,2025-06-22,Compliant,-5,Capsule,BT69867,Anil,Follow SOP
CMP00201,2025-04-20,Dr. Reddy's,Production,Hyderabad,Documentation,Medium,Human Error,Open,2025-04-22,Compliant,150,Syrup,BT91501,Anil,NA
CMP00202,2025-01-16,Abbott,QC,Pune,Calibration,Medium,Equipment Failure,Open,2025-02-12,Compliant,-5,Tablet,BT30892,Ravi,Urgent
CMP00203,2025-08-27,Cipla,Packaging,Pune,Cleaning,Critical,Human Error,Closed,2025-09-12,Non-Compliant,6,Injection,BT95848,Anil,NA
CMP00204,2025-12-22,Dr. Reddy's,R&D,Pune,Calibration,Medium,Equipment Failure,Closed,2026-01-19,Non-Compliant,-5,Syrup,BT29484,Kiran,
CMP00205,2024-02-25,Pfizer,R&D,Vizag,Equipment,Medium,Training Issue,Open,2024-02-26,Compliant,-5,Syrup,BT62858,Priya,NA
CMP00206,2025-04-15,Sun Pharma,Packaging,Hyderabad,Cleaning,Critical,Documentation Error,Open,2025-04-30,Compliant,-5,Ointment,BT93563,Anil,
CMP00207,2025-07-29,GSK,R&D,Chennai,Validation,Critical,Documentation Error,In Progress,2025-08-05,Non-Compliant,150,Tablet,BT22771,Priya,NA
CMP00208,2024-12-15,Novartis,R&D,Hyderabad,Equipment,High,Material Issue,Open,2024-12-27,Compliant,150,Capsule,BT69905,Priya,Follow SOP
CMP00209,2024-04-20,Mylan,Warehouse,Chennai,SOP,Low,Documentation Error,Open,2024-05-15,Compliant,150,Ointment,BT73298,Kiran,Requires Review
CMP00210,2025-12-09,Novartis,QA,Chennai,Calibration,Medium,Equipment Failure,Closed,2025-12-28,Non-Compliant,150,Syrup,BT27481,Priya,Urgent
CMP00211,2025-09-08,Aurobindo Pharma,R&D,Vizag,SOP,High,Material Issue,In Progress,2025-10-01,Non-Compliant,150,Capsule,BT95208,Priya,
CMP00212,2025-07-09,Novartis,R&D,Chennai,Equipment,High,Documentation Error,Open,2025-08-01,Compliant,150,Capsule,BT16955,Ravi,Requires Review
CMP00213,2024-09-30,GSK,QA,Hyderabad,Equipment,High,Documentation Error,Open,2024-10-25,Compliant,-5,Ointment,BT60972,Priya,
CMP00214,2025-12-13,GSK,R&D,Hyderabad,Documentation,Low,Training Issue,Open,2025-12-23,Non-Compliant,-5,Injection,BT87120,Kiran,
CMP00215,2024-07-20,GSK,R&D,Hyderabad,Cleaning,Medium,Human Error,Closed,2024-08-14,Non-Compliant,150,Capsule,BT31093,Kiran,Follow SOP
CMP00216,2024-01-06,Lupin,Warehouse,Pune,Validation,Medium,Material Issue,Closed,2024-01-17,Compliant,150,Ointment,BT38830,Priya,
CMP00217,2024-03-10,Pfizer,Packaging,Bangalore,Equipment,Medium,Training Issue,Open,2024-04-05,Non-Compliant,-5,Tablet,BT25036,Anil,Urgent
CMP00218,2024-09-03,Novartis,R&D,Bangalore,Validation,Medium,Training Issue,Open,2024-10-02,Non-Compliant,-5,Syrup,BT73806,Ravi,Follow SOP
CMP00219,2025-10-29,Dr. Reddy's,QC,Vizag,Calibration,Low,Equipment Failure,In Progress,,Non-Compliant,14,Ointment,BT67047,Ravi,Requires Review
CMP00220,2024-01-25,Aurobindo Pharma,R&D,Bangalore,Cleaning,High,Documentation Error,Closed,2024-02-09,Non-Compliant,150,Tablet,BT61052,Ravi,
CMP00221,2024-01-07,Dr. Reddy's,R&D,Bangalore,Calibration,Low,Training Issue,In Progress,2024-01-28,Compliant,150,Syrup,BT61788,Ravi,Urgent
CMP00222,2024-06-09,Lupin,QA,Bangalore,Documentation,Medium,Material Issue,In Progress,2024-06-27,Compliant,16,Tablet,BT85067,Kiran,Urgent
CMP00223,2025-07-04,GSK,Production,Vizag,SOP,High,Equipment Failure,Open,2025-07-22,Non-Compliant,25,Capsule,BT97946,Kiran,NA
CMP00224,2025-07-16,Pfizer,R&D,Bangalore,SOP,Low,Equipment Failure,Open,2025-07-31,Non-Compliant,80,Capsule,BT51652,Sneha,Urgent
CMP00225,2024-12-02,Cipla,R&D,Hyderabad,Equipment,High,Equipment Failure,Open,2024-12-22,Non-Compliant,150,Capsule,BT99073,Anil,Urgent
CMP00226,2025-04-18,Cipla,QC,Chennai,SOP,High,Training Issue,In Progress,2025-05-03,Compliant,94,Tablet,BT76476,Ravi,
CMP00227,2025-08-15,Cipla,Packaging,Bangalore,Cleaning,Medium,Equipment Failure,In Progress,2025-08-28,Non-Compliant,150,Ointment,BT76900,Ravi,Urgent
CMP00228,2025-01-07,Abbott,Production,Vizag,SOP,Medium,Material Issue,In Progress,2025-01-24,Compliant,-5,Syrup,BT57028,Ravi,Requires Review
CMP00229,2025-05-14,Abbott,Production,Pune,Documentation,High,Human Error,In Progress,2025-05-22,Non-Compliant,-5,Ointment,BT93042,Anil,Follow SOP
CMP00230,2025-08-15,Lupin,Packaging,Pune,SOP,Medium,Material Issue,Closed,2025-09-02,Non-Compliant,150,Syrup,BT89195,Ravi,
CMP00231,2024-05-22,Dr. Reddy's,QA,Vizag,Cleaning,Medium,Training Issue,In Progress,2024-06-06,Compliant,-5,Syrup,BT72786,Priya,
CMP00232,2024-06-14,Mylan,Warehouse,Vizag,Documentation,Low,Equipment Failure,Closed,2024-07-05,Compliant,150,Ointment,BT83872,Ravi,Follow SOP
CMP00233,2024-03-28,Cipla,Warehouse,Chennai,Calibration,Critical,Material Issue,Closed,2024-04-04,Compliant,-5,Injection,BT69437,Kiran,
CMP00234,2024-03-11,Cipla,Prodction,Chennai,Documentation,Critical,Equipment Failure,Closed,2024-03-19,Compliant,-5,Tablet,BT22214,Sneha,Requires Review
CMP00235,2025-09-09,Abbott,Production,Pune,Equipment,Critical,Material Issue,In Progress,2025-09-27,Compliant,55,Injection,BT72539,Priya,NA
CMP00236,2024-10-17,GSK,Prodction,Hyderabad,Cleaning,critical,Equipment Failure,In Progress,2024-11-06,Non-Compliant,150,Tablet,BT30287,Sneha,
CMP00237,2024-09-16,GSK,Packaging,Chennai,Cleaning,Critical,Equipment Failure,Closed,2024-09-25,Non-Compliant,150,Ointment,BT55135,Sneha,Requires Review
CMP00238,2025-11-06,Pfizer,R&D,Chennai,Validation,Medium,Human Error,Open,2025-11-10,Non-Compliant,82,Tablet,BT29048,Sneha,
CMP00239,2025-03-21,Mylan,Production,Chennai,Equipment,High,Material Issue,Open,2025-03-24,Compliant,150,Syrup,BT11403,Priya,
CMP00240,2024-10-19,Dr. Reddy's,Production,Bangalore,Cleaning,Medium,Training Issue,In Progress,2024-10-26,Non-Compliant,-5,Capsule,BT77861,Ravi,NA
CMP00241,2024-04-02,Novartis,QC,Chennai,Documentation,High,Training Issue,Open,2024-04-20,Non-Compliant,65,Ointment,BT19487,Kiran,Follow SOP
CMP00242,2024-12-14,Mylan,Packaging,Pune,SOP,High,Training Issue,Closed,2024-12-18,Non-Compliant,76,Syrup,BT25239,Anil,NA
CMP00243,2025-01-26,Lupin,QA,Vizag,Equipment,Medium,Human Error,Closed,2025-02-16,Non-Compliant,-5,Capsule,BT72463,Anil,Follow SOP
CMP00244,2024-08-11,Aurobindo Pharma,Packaging,Vizag,Equipment,High,Equipment Failure,Open,2024-09-09,Compliant,-5,Injection,BT30446,Ravi,NA
CMP00245,2024-03-21,Mylan,R&D,Bangalore,Cleaning,Critical,Material Issue,Closed,2024-04-12,Non-Compliant,-5,Injection,BT62150,Priya,
CMP00246,2024-05-11,Cipla,Packaging,Pune,Documentation,Critical,Material Issue,Closed,2024-05-13,Non-Compliant,89,Tablet,BT98356,Priya,Urgent
CMP00247,2025-08-17,Mylan,QC,Bangalore,Equipment,High,Equipment Failure,Closed,2025-08-21,Non-Compliant,150,Injection,BT57851,Sneha,Follow SOP
CMP00248,2025-04-06,GSK,Packaging,Pune,Cleaning,Medium,Equipment Failure,Open,2025-04-12,Compliant,61,Capsule,BT65249,Sneha,Requires Review
CMP00249,2025-10-07,Cipla,Packaging,Hyderabad,SOP,High,Training Issue,Closed,2025-10-24,Compliant,-5,Injection,BT44048,Anil,Follow SOP
CMP00250,2025-07-27,Mylan, production ,Chennai,SOP,High,Training Issue,Closed,2025-08-14,Non-Compliant,-5,Syrup,BT68580,Ravi,Urgent
CMP00251,2025-09-20,Novartis,Warehouse,Hyderabad,Documentation,Medium,Equipment Failure,Closed,2025-09-30,Compliant,150,Injection,BT45058,Kiran,Urgent
CMP00252,2024-10-04,Cipla,Warehouse,Vizag,Calibration,High,Training Issue,In Progress,2024-11-02,Compliant,27,Syrup,BT23501,Ravi,NA
CMP00253,2025-04-29,Dr. Reddy's,Production,Pune,Equipment,Low,Equipment Failure,Open,2025-05-17,Non-Compliant,-5,Capsule,BT27206,Kiran,Requires Review
CMP00254,2024-01-30,Lupin,R&D,Chennai,Cleaning,High,Equipment Failure,In Progress,2024-02-01,Compliant,-5,Syrup,BT92712,Kiran,Urgent
CMP00255,2025-06-20,Novartis,R&D,Bangalore,SOP,High,Training Issue,Open,2025-07-11,Compliant,67,Injection,BT47586,Sneha,
CMP00256,2024-01-09,GSK,Warehouse,Bangalore,SOP,Critical,Documentation Error,In Progress,2024-02-01,Non-Compliant,51,Capsule,BT94671,Sneha,Urgent
CMP00257,2024-08-13,Lupin,Production,Bangalore,Calibration,Critical,Material Issue,Closed,2024-08-22,Non-Compliant,25,Capsule,BT27907,Anil,NA
CMP00258,2025-10-14,GSK,Packaging,Hyderabad,SOP,critical,Human Error,Closed,2025-10-29,Non-Compliant,-5,Syrup,BT11075,Priya,NA
CMP00259,2024-06-03,Sun Pharma,Warehouse,Bangalore,Documentation,Medium,Equipment Failure,Open,2024-06-04,Non-Compliant,150,Tablet,BT81197,Sneha,Requires Review
CMP00260,2024-07-15,Abbott,QC,Vizag,Calibration,Critical,Human Error,Open,2024-08-13,Non-Compliant,95,Ointment,BT97294,Priya,Urgent
CMP00261,2025-02-02,Abbott,QC,Bangalore,SOP,High,Training Issue,Open,2025-02-24,Compliant,15,Syrup,BT52534,Ravi,Requires Review
CMP00262,2024-10-09,Mylan,Prodction,Vizag,Equipment,Critical,Human Error,Open,2024-10-28,Compliant,64,Ointment,BT54357,Ravi,NA
CMP00263,2024-12-30,Abbott,QA,Vizag,Documentation,Low,Documentation Error,Closed,2025-01-20,Compliant,33,Syrup,BT67344,Kiran,Follow SOP
CMP00264,2025-07-09,Mylan,Warehouse,Chennai,SOP,Medium,Human Error,In Progress,2025-08-01,Compliant,150,Injection,BT80989,Anil,Urgent
CMP00265,2024-01-01,Pfizer,R&D,Hyderabad,Calibration,Critical,Material Issue,Closed,2024-01-26,Compliant,-5,Syrup,BT82281,Priya,
CMP00266,2024-10-16,Sun Pharma,Warehouse,Vizag,Documentation,High,Documentation Error,Open,2024-10-27,Compliant,-5,Syrup,BT96235,Sneha,
CMP00267,2025-09-30,Abbott,Packaging,Hyderabad,Cleaning,critical,Human Error,Closed,2025-10-23,Non-Compliant,-5,Tablet,BT90862,Anil,
CMP00268,2024-02-11,Novartis,Production,Vizag,SOP,High,Material Issue,In Progress,2024-03-06,Compliant,-5,Capsule,BT83193,Kiran,Urgent
CMP00269,2024-04-18,GSK,R&D,Pune,Validation,High,Training Issue,In Progress,2024-05-13,Compliant,-5,Syrup,BT56179,Anil,
CMP00270,2024-11-28,Aurobindo Pharma,QC,Pune,Validation,Critical,Training Issue,Closed,2024-12-26,Non-Compliant,150,Tablet,BT14543,Anil,
CMP00271,2024-01-17,Lupin, production ,Chennai,Validation,High,Material Issue,In Progress,2024-02-03,Compliant,13,Syrup,BT56616,Priya,Requires Review
CMP00272,2024-09-28,Dr. Reddy's,Packaging,Bangalore,Cleaning,Medium,Equipment Failure,Closed,2024-10-10,Compliant,-5,Injection,BT14898,Kiran,Urgent
CMP00273,2024-03-21,Aurobindo Pharma,Production,Chennai,Documentation,High,Documentation Error,Open,2024-04-15,Non-Compliant,68,Injection,BT80769,Kiran,Requires Review
CMP00274,2024-11-30,Mylan,R&D,Chennai,Documentation,Medium,Equipment Failure,Closed,2024-12-17,Non-Compliant,51,Capsule,BT54062,Ravi,Urgent
CMP00275,2025-08-08,Abbott,Production,Chennai,SOP,Critical,Documentation Error,Closed,2025-09-01,Compliant,-5,Ointment,BT42275,Priya,NA
CMP00276,2024-09-29,Aurobindo Pharma,Warehouse,Bangalore,Equipment,High,Material Issue,In Progress,2024-10-24,Compliant,150,Capsule,BT55838,Kiran,Urgent
CMP00277,2025-09-30,Dr. Reddy's,Warehouse,Hyderabad,Calibration,Low,Human Error,Open,2025-10-05,Compliant,37,Injection,BT24585,Anil,Urgent
CMP00278,2025-04-27,Mylan,QC,Vizag,Calibration,Medium,Human Error,Closed,2025-04-28,Compliant,33,Tablet,BT47226,Priya,
CMP00279,2024-10-04,Dr. Reddy's,Warehouse,Hyderabad,Equipment,Low,Documentation Error,Open,2024-10-06,Non-Compliant,-5,Tablet,BT51347,Sneha,
CMP00280,2025-06-28,GSK,QA,Bangalore,Equipment,Medium,Documentation Error,Closed,2025-07-01,Compliant,150,Injection,BT56580,Anil,Requires Review
CMP00281,2025-05-28,Lupin,Production,Vizag,SOP,High,Training Issue,Closed,2025-06-06,Compliant,-5,Syrup,BT78251,Kiran,Requires Review
CMP00282,2025-03-03,Cipla,Packaging,Chennai,Validation,Medium,Equipment Failure,Open,2025-03-11,Non-Compliant,-5,Ointment,BT27727,Sneha,Requires Review
CMP00283,2025-11-02,Cipla,Packaging,Hyderabad,Equipment,Medium,Documentation Error,Closed,2025-12-02,Non-Compliant,-5,Injection,BT29917,Priya,NA
CMP00284,2024-05-14,Dr. Reddy's,Production,Pune,SOP,High,Material Issue,In Progress,,Non-Compliant,-5,Injection,BT34114,Sneha,Urgent
CMP00285,2025-04-30,Aurobindo Pharma,QA,Vizag,SOP,Medium,Human Error,Open,2025-05-05,Non-Compliant,150,Injection,BT69971,Priya,Urgent
CMP00286,2025-02-18,Sun Pharma,Production,Chennai,Documentation,Critical,Documentation Error,Closed,2025-03-15,Compliant,-5,Ointment,BT61853,Ravi,
CMP00287,2025-01-31,Cipla,R&D,Pune,Equipment,Low,Material Issue,Open,2025-02-17,Compliant,-5,Syrup,BT21854,Kiran,NA
CMP00288,2024-07-03,Aurobindo Pharma,Packaging,Pune,Documentation,Medium,Training Issue,Closed,2024-07-28,Compliant,-5,Tablet,BT21952,Ravi,Urgent
CMP00289,2025-10-11,Sun Pharma,Production,Vizag,Equipment,Critical,Material Issue,In Progress,2025-10-23,Compliant,21,Capsule,BT16725,Sneha,Follow SOP
CMP00290,2024-11-12,Lupin,Warehouse,Hyderabad,Cleaning,High,Documentation Error,Closed,2024-12-06,Compliant,150,Capsule,BT38426,Kiran,Urgent
CMP00291,2025-04-09,Aurobindo Pharma,Prodction,Hyderabad,SOP,Low,Equipment Failure,Open,2025-04-23,Non-Compliant,5,Tablet,BT97424,Kiran,
CMP00292,2024-11-01,Mylan,Production,Chennai,Validation,Low,Equipment Failure,Closed,2024-11-12,Non-Compliant,5,Injection,BT52312,Anil,Urgent
CMP00293,2024-03-10,GSK,Warehouse,Vizag,Calibration,Low,Equipment Failure,In Progress,2024-04-04,Compliant,-5,Ointment,BT21491,Sneha,
CMP00294,2025-12-24,Abbott,Warehouse,Chennai,Calibration,High,Documentation Error,Closed,2026-01-03,Compliant,79,Injection,BT35369,Ravi,NA
CMP00295,2024-01-25,Pfizer,R&D,Chennai,Calibration,Low,Equipment Failure,Open,2024-02-09,Compliant,150,Injection,BT18891,Anil,Follow SOP
CMP00296,2025-06-02,Cipla,QC,Vizag,Equipment,Low,Training Issue,In Progress,2025-06-20,Non-Compliant,61,Capsule,BT73110,Priya,Urgent
CMP00297,2025-07-03,Pfizer,QC,Chennai,Validation,Critical,Human Error,Open,2025-08-01,Non-Compliant,46,Capsule,BT46760,Ravi,Follow SOP
CMP00298,2025-01-19,Pfizer,Packaging,Hyderabad,Equipment,Medium,Documentation Error,Open,2025-02-09,Non-Compliant,150,Syrup,BT49666,Priya,
CMP00299,2024-11-05,Abbott,Production,Chennai,SOP,High,Equipment Failure,Closed,,Non-Compliant,-5,Injection,BT52904,Priya,NA
CMP00300,2025-06-12,Sun Pharma,QA,Chennai,Documentation,Medium,Training Issue,Closed,,Compliant,-5,Injection,BT12946,Kiran,Follow SOP
CMP00301,2025-10-16,Lupin,QA,Vizag,SOP,High,Training Issue,Open,2025-11-14,Compliant,-5,Ointment,BT23418,Priya,
CMP00302,2024-12-24,Mylan,QC,Bangalore,Validation,High,Documentation Error,Open,2025-01-11,Compliant,150,Tablet,BT23884,Sneha,NA
CMP00303,2024-03-29,Pfizer,Warehouse,Bangalore,Equipment,Medium,Equipment Failure,In Progress,2024-04-12,Compliant,150,Ointment,BT27274,Ravi,Urgent
CMP00304,2024-04-09,Pfizer,QC,Pune,SOP,Critical,Training Issue,Closed,2024-04-24,Non-Compliant,63,Tablet,BT72303,Ravi,Follow SOP
CMP00305,2025-05-05,Dr. Reddy's,QA,Bangalore,Validation,High,Human Error,Closed,2025-05-20,Non-Compliant,-5,Syrup,BT41270,Kiran,Requires Review
CMP00306,2025-07-15,Mylan,Warehouse,Bangalore,Validation,Critical,Equipment Failure,Open,2025-07-21,Compliant,-5,Ointment,BT73783,Ravi,
CMP00307,2025-09-02,Mylan,QC,Pune,Equipment,Low,Documentation Error,In Progress,2025-09-17,Compliant,12,Capsule,BT86122,Ravi,Requires Review
CMP00308,2025-11-07,Mylan,Warehouse,Bangalore,Cleaning,High,Training Issue,Open,2025-11-12,Compliant,-5,Syrup,BT26718,Anil,NA
CMP00309,2025-01-13,Sun Pharma, production ,Vizag,Cleaning,Low,Material Issue,Closed,2025-02-11,Non-Compliant,150,Syrup,BT60012,Sneha,
CMP00310,2024-08-04,Lupin,QA,Vizag,SOP,Critical,Human Error,Open,2024-08-26,Compliant,-5,Syrup,BT96235,Sneha,Requires Review
CMP00311,2024-03-27,Abbott,R&D,Chennai,Cleaning,Critical,Material Issue,Closed,2024-04-01,Non-Compliant,46,Capsule,BT65675,Kiran,NA
CMP00312,2025-08-14,Sun Pharma,R&D,Chennai,Cleaning,Medium,Training Issue,Open,2025-08-30,Non-Compliant,89,Capsule,BT78997,Anil,Urgent
CMP00313,2025-06-13,GSK,Packaging,Chennai,Equipment,Low,Material Issue,Open,2025-06-16,Non-Compliant,69,Syrup,BT69511,Kiran,Urgent
CMP00314,2025-08-10,Mylan,QC,Bangalore,Calibration,Critical,Material Issue,Closed,2025-09-03,Compliant,150,Ointment,BT32161,Kiran,NA
CMP00315,2025-11-03,Cipla,R&D,Chennai,Equipment,Low,Training Issue,Closed,2025-11-13,Compliant,95,Ointment,BT32886,Kiran,Requires Review
CMP00316,2025-11-05,Pfizer,QC,Hyderabad,SOP,Medium,Material Issue,Open,2025-11-20,Non-Compliant,150,Syrup,BT41188,Sneha,Requires Review
CMP00317,2024-08-03,Abbott,R&D,Bangalore,Cleaning,High,Material Issue,Open,2024-08-22,Non-Compliant,-5,Syrup,BT72205,Anil,Requires Review
CMP00318,2025-06-27,Sun Pharma,Warehouse,Hyderabad,Validation,Low,Training Issue,Closed,2025-07-25,Non-Compliant,150,Injection,BT22881,Anil,
CMP00319,2025-02-04,Cipla,R&D,Bangalore,Validation,Medium,Human Error,In Progress,2025-02-19,Compliant,9,Syrup,BT22805,Kiran,NA
CMP00320,2025-12-02,Mylan,QC,Vizag,Validation,Medium,Human Error,In Progress,2025-12-17,Compliant,-5,Capsule,BT59277,Kiran,Requires Review
CMP00321,2024-04-23,Novartis,QA,Bangalore,Equipment,High,Equipment Failure,Open,2024-05-16,Non-Compliant,100,Syrup,BT60933,Anil,NA
CMP00322,2024-09-21,Abbott,QC,Hyderabad,SOP,Medium,Material Issue,Closed,2024-10-18,Compliant,-5,Tablet,BT67878,Anil,NA
CMP00323,2024-02-05,Sun Pharma,Prodction,Pune,Equipment,High,Equipment Failure,In Progress,,Non-Compliant,-5,Tablet,BT77552,Sneha,Urgent
CMP00324,2025-03-22,Mylan,Prodction,Chennai,Equipment,Low,Training Issue,In Progress,2025-04-04,Non-Compliant,52,Tablet,BT57887,Kiran,Follow SOP
CMP00325,2024-03-23,Novartis,Warehouse,Hyderabad,Calibration,High,Training Issue,Closed,2024-04-19,Compliant,150,Capsule,BT28342,Ravi,Requires Review
CMP00326,2024-01-26,Abbott,Packaging,Hyderabad,Documentation,Medium,Training Issue,Open,2024-02-19,Non-Compliant,93,Syrup,BT25491,Priya,
